CustomerID,Name,Gender,Age,City,SignupDate,LastPurchaseDate,PurchaseAmount,FeedbackScore,Email,PhoneNumber,Country
CUST221,Nicholas Ross,male,,Bangalore,2021-05-17,2023-05-22,18325.62,7.0,jillnorman@example.net,6748811112,USA
CUST222,Kimberly Hampton,FEMALE,62.0,KOLKATA,2025-11-11,2021-01-04,29756.08,10.0,stephen54@example.com,7026496665,AUSTRALIA
,Justin Davis,female,,hyderabad,2019-08-28,2021-03-02,49888.42,4.0,david90@example.com,3779011480,Uk
CUST224,Nichole Pearson,,69.0,Hyderabad,2023-09-22,2024-04-01,34949.31,10.0,john82@example.net,0991779534,uk
CUST225,Grant Brown,,31 years,DELHI,2021-03-07,2024-09-06,11245.58,9.0,moralessara@example.net,4822926996,InDia
CUST226,Brandy Schneider,f,-10,CHENNAI,2023-05-19,2021-10-09,26586.38,6.0,ericperez@example.net,2432212254,usa
CUST227,Spencer Evans,M,,Delhi,2020-08-27,2024-09-29,49724.4,5.0,ibailey@example.org,3588240113,
,Jason Adams,male,50.0,,2016-04-08,2024-01-06,19792.73,,brandon63@example.org,9549973241,
CUST229,Arthur Golden,,,hyderabad,2023-09-08,2023-08-02,7233.49,6.0,brandon13@example.com,7685924528,
CUST230,Brandon Carter,f,,Chennai,2016-04-27,2023-09-20,27274.96,8.0,samuelbecker@example.net,3259075998,usa
CUST231,Sean Meyer,FEMALE,-5,Kolkata,2020-04-12,2023-08-15,17771.14,9.0,russelldarren@example.org,6340349067,InDia
CUST232,William Adkins,male,-9,CHENNAI,2024-11-27,2021-03-27,44141.8,3.0,paulastanley@example.net,7225524240,Usa
CUST233,Victor Shields,M,31 years,Mumbai,2023-08-23,2025-05-20,42737.13,7.0,john44@example.net,0461410212,canada
CUST234,Joshua Price,,-3,,2023-09-25,2021-11-08,24433.41,3.0,hoganbarbara@example.org,1505776322,
CUST235,Douglas Vazquez,,21,Chennai,2020-01-01,2021-01-31,9047.6,2.0,xbanks@example.com,9688982786,canada
CUST236,Brianna Keller,female,26 years,Hyderabad,2025-08-04,,27112.69,2.0,raymond92@example.com,2048888948,InDia
CUST237,Erika Sanchez,,-4,BANGALORE,2020-06-06,2025-09-21,0.01,7.0,chamilton@example.org,5853257636,
CUST238,Patricia Richards DDS,male,,BANGALORE,2025-07-17,2022-05-01,41565.43,9.0,ureed@example.org,4852590008,UK
CUST239,Allison Robinson,F,,CHENNAI,2016-01-19,2021-04-25,20070.78,3.0,lindamann@example.org,9821322262,
CUST240,Rick Davis,,19 years,KOLKATA,2016-03-04,2025-03-21,7904.15,5.0,shuerta@example.net,9232046963,india
CUST241,Jason Little,m,-4,Hyderabad,2020-08-28,,25595.11,,bradleydixon@example.com,3867943453,InDia
CUST242,Heather Williams,male,,MUMBAI,2025-07-23,2025-07-10,,10.0,lanecraig@example.com,9471822739,CANADA
CUST243,Heather Heath,M,,bangalore,2020-05-21,2023-02-15,20927.62,7.0,mwright@example.net,0958132632,
CUST244,Elizabeth Stanley,female,61.0,mumbai,2022-11-03,2025-06-06,6923.19,5.0,mooreshannon@example.org,0450996943,InDia
CUST245,Jessica Chase,F,,hyderabad,2022-05-21,2023-06-19,44567.53,8.0,thomas50@example.com,4180075728,
CUST246,Joseph Alvarez,female,37 years,Bangalore,2019-11-24,2022-08-17,4091.11,2.0,sandersnicole@example.net,5576986240,India
CUST247,Melanie Smith,male,-10,mumbai,2021-10-02,,25069.26,4.0,jacksonmichael@example.org,8563798241,InDia
CUST248,Heather Conner,male,27.0,Delhi,2021-06-23,,44932.47,6.0,matthewdavis@example.com,9614717510,InDia
CUST249,Brittany Durham,M,-2,KOLKATA,2020-03-05,2023-01-26,27136.16,7.0,amy31@example.com,2844743064,
CUST250,William Glenn,F,-10,,2016-09-28,,3449.38,8.0,ksmith@example.org,0753905365,india
CUST251,Wanda Coleman,female,,bangalore,2018-12-07,2022-03-08,27152.99,9.0,joanna48@example.org,2263548499,USA
CUST252,Ryan Byrd,M,50 years,,2023-07-11,2022-05-07,15082.6,9.0,fritzashley@example.org,1975950178,India
CUST253,Brian Fitzgerald,F,19,kolkata,2023-02-18,,999999.99,7.0,sullivanmichelle@example.net,1741209873,
CUST254,Michael Henry,M,,mumbai,2018-07-19,,44926.51,1.0,jonesjerry@example.net,0083372526,australia
CUST255,Lauren Rodriguez,,48 years,,2024-12-10,2022-09-13,9841.93,,jessicahoover@example.com,9956028647,CANADA
,Eric Petty,f,19.0,DELHI,2025-04-17,2022-12-16,28017.54,2.0,laurie93@example.org,5064855660,
CUST257,Daniel Brown,M,,Delhi,2020-05-24,2023-03-20,9524.04,1.0,michael26@example.net,5722678053,InDia
,Michael Edwards,FEMALE,-2,MUMBAI,2018-02-22,,49279.01,6.0,brianna41@example.com,3008281032,InDia
CUST259,Richard Stone,FEMALE,-9,Kolkata,2023-08-31,2024-09-08,,9.0,xwhite@example.net,3453149597,INDIA
CUST260,Penny Castro,,55.0,BANGALORE,2017-12-27,2024-03-12,8117.28,1.0,joshua16@example.org,0110344285,India
CUST261,Lawrence Lewis,FEMALE,48,hyderabad,2024-04-06,2024-07-24,42264.39,2.0,zbrown@example.net,6244173540,
CUST262,Dawn Hill,m,68 years,Kolkata,2022-11-09,2024-03-22,8618.83,7.0,kyoung@example.org,8731072324,AUSTRALIA
CUST263,Dr. Bethany Shelton,male,,kolkata,2020-01-02,2025-10-15,,4.0,gaykathryn@example.net,7394200983,USA
,Mark Miller,M,-1,Mumbai,2022-04-25,,29539.86,,james80@example.net,0963879254,Canada
CUST265,Sharon Walter,male,-5,,2019-05-17,2025-11-06,27844.38,4.0,harry33@example.com,3899873714,Australia
CUST266,John White,female,-1,Hyderabad,2019-05-11,2021-05-23,47790.74,10.0,petersonryan@example.net,1694758692,
CUST267,Andre Mathews,FEMALE,-9,,2025-06-30,2022-09-08,24079.01,5.0,tamaraellison@example.net,0452385816,
CUST268,Sabrina Thompson,M,39,KOLKATA,2017-04-19,2023-07-27,14458.57,,christopher88@example.com,8800971868,InDia
CUST269,Shelly Garcia,f,70,Bangalore,2016-02-14,2022-02-22,6976.51,9.0,mark28@example.com,5984099790,india
CUST270,Christopher Riley,f,-5,delhi,2019-11-06,2021-10-29,2106.6,1.0,loriguerra@example.org,9179857226,USA
CUST271,Dana Young,M,,mumbai,2017-11-17,2023-11-09,33710.69,10.0,huntercrystal@example.com,0554068798,Canada
CUST272,Alicia Sanders,M,36,Chennai,2018-01-09,2021-10-02,12308.38,9.0,martinchristopher@example.com,0468710043,UK
CUST273,Gregory Howell,female,54 years,Chennai,2021-01-04,2022-05-31,20764.31,10.0,walter24@example.net,5010443286,UK
CUST274,Alexandra King,FEMALE,37.0,,2018-11-27,2024-03-06,49881.56,9.0,fred92@example.org,8031771663,InDia
CUST275,Andrew Arellano,,63,HYDERABAD,2021-10-12,2022-11-05,,1.0,frankhopkins@example.com,6338190720,Australia
CUST276,Rebecca Campbell,m,64 years,Hyderabad,2017-05-19,2023-07-21,15819.05,3.0,todddunn@example.org,1458635850,InDia
,Victoria Brown,FEMALE,18.0,mumbai,2019-03-14,2022-04-18,36879.09,3.0,pamela02@example.org,6618854693,Usa
CUST278,Anna Olsen,F,46,Bangalore,2023-05-12,2023-01-29,17390.27,3.0,gbarron@example.net,5897569851,InDia
CUST279,Ashley Gonzalez,male,,Bangalore,2017-08-07,2024-03-12,1823.89,,qhamilton@example.net,3496288701,india
CUST280,Robert Smith,f,24.0,KOLKATA,2020-08-09,2022-10-17,23866.75,8.0,joann84@example.org,1632249981,Australia
CUST281,Douglas Lopez,female,38,Chennai,2017-04-10,2023-02-03,13375.93,8.0,hudsonmiranda@example.com,7844062028,InDia
CUST282,Philip Gallagher,FEMALE,67,delhi,2022-07-08,2021-08-02,,8.0,osmith@example.net,9379381438,USA
,Amanda Nunez,female,41,,2018-06-10,,12539.49,9.0,matthewcastillo@example.net,9284433928,Uk
CUST284,Julie Benitez,M,61,KOLKATA,2018-09-26,2025-01-05,43922.63,9.0,nwalker@example.net,3471553626,
CUST285,Ashley Gonzalez,m,-2,Hyderabad,2016-09-10,2025-05-26,2825.24,1.0,gravesrebecca@example.net,9221909339,
,Thomas Mercer,,,KOLKATA,2024-02-27,2024-03-14,16926.28,2.0,belindavega@example.net,8356798870,Australia
CUST287,Sheryl Knight,male,55,Chennai,2018-05-12,2022-04-22,,2.0,marisa59@example.com,3667702948,canada
CUST288,Kimberly Gregory,m,54,,2018-11-29,2022-10-03,47653.69,8.0,ncunningham@example.net,3305847625,Canada
CUST289,John Miller,,20.0,bangalore,2023-12-12,2025-03-17,49104.83,3.0,myerskenneth@example.net,3556833384,
CUST290,Keith Rocha,f,66,Mumbai,2025-01-23,2023-12-21,19617.96,10.0,nancy91@example.org,3630349801,Usa
CUST291,Heidi Hoffman,F,-4,Bangalore,2020-03-19,2021-03-04,28370.35,1.0,patrick47@example.com,6611780049,australia
CUST292,Eric Black,M,18 years,BANGALORE,2022-09-18,2021-04-16,40562.36,,matthewsernest@example.com,8451520158,CANADA
CUST293,Helen Marsh,m,33,Delhi,2022-01-15,2021-10-16,2478.72,4.0,maryshields@example.net,4965080541,
CUST294,Nicole Rodriguez,male,64.0,MUMBAI,2023-01-20,2025-04-04,24912.46,8.0,abbottdavid@example.org,9760073872,
CUST295,Alicia Lucas,female,-7,DELHI,2016-07-10,2022-02-11,15928.54,10.0,dakotabrooks@example.net,3431401746,
CUST296,Lori Rodriguez,,,Mumbai,2024-07-22,2024-11-30,44848.67,3.0,blakecatherine@example.net,6589076637,Australia
CUST297,Amy Williams,m,,Bangalore,2018-11-09,2024-10-02,45959.53,4.0,tarawilson@example.com,0355734913,India
CUST298,Brian Ross,F,67,mumbai,2025-06-25,2023-05-18,31390.66,3.0,dennis84@example.com,8811002732,canada
CUST299,Edward Holmes,f,46.0,hyderabad,2022-01-09,2025-03-23,31612.39,2.0,edwardhowell@example.net,1089365337,
CUST300,Vicki Jarvis,M,27.0,,2016-06-22,,23753.2,3.0,jamesrobinson@example.org,2059755941,AUSTRALIA
CUST301,John Thornton DDS,male,,mumbai,2021-06-16,2022-03-29,14896.22,7.0,david44@example.com,1510461634,
CUST302,Steven Juarez,male,-4,Hyderabad,2024-11-23,2023-01-11,17291.9,7.0,higginscynthia@example.net,7503340196,InDia
CUST303,Joseph Webb,female,39 years,Chennai,2023-12-17,2023-07-11,11653.55,3.0,lhernandez@example.com,2990807969,canada
CUST304,Jason Lee,male,57 years,,2016-01-23,2023-04-26,20439.91,9.0,sethcuevas@example.net,3002029322,Usa
,William Yang,male,52 years,,2025-05-12,2023-10-09,40407.39,1.0,vsmith@example.com,8754972554,InDia
CUST306,Julie Simon,F,23,bangalore,2023-01-21,2023-05-28,7506.18,10.0,erica59@example.org,5667043152,uk
,Anna Klein,FEMALE,,KOLKATA,2018-08-10,2020-12-25,34184.1,10.0,brian31@example.org,0351369578,usa
CUST308,Gail Bender,,,,2017-10-05,2023-02-26,47802.23,1.0,thompsonkelsey@example.com,7608993048,AUSTRALIA
CUST309,Phillip Lee,m,36 years,,2025-05-26,2024-11-13,23608.4,5.0,elane@example.com,5083413208,CANADA
CUST310,Deanna Perkins,M,24 years,,2017-12-27,2022-04-29,26226.69,7.0,vancechristina@example.org,4897814653,uk
CUST311,Brian Fry,M,42 years,Bangalore,2021-01-09,2021-03-31,,,ocollins@example.com,8435217745,
CUST312,Marcus Pittman,,,bangalore,2018-09-15,2025-06-25,29040.81,5.0,annhall@example.net,2389442649,UK
CUST313,Mary Stout,F,56 years,KOLKATA,2025-08-10,2021-10-10,15065.21,2.0,rzimmerman@example.com,8779793559,Canada
CUST314,Justin Petersen,female,-6,HYDERABAD,2016-04-05,2024-02-10,14786.44,1.0,davidjones@example.com,6124646991,
CUST315,Reginald Andrews,m,18,kolkata,2023-11-15,2024-12-16,1611.9,3.0,jessicaelliott@example.org,0982530271,Usa
CUST316,Alexis Reeves,F,36.0,Kolkata,2025-11-06,,45792.01,5.0,riverasean@example.com,7214370083,InDia
CUST317,Kendra Wright,FEMALE,44.0,Mumbai,2024-09-22,,7623.13,3.0,sweeneyrebecca@example.com,6880340936,
CUST318,Kim Martinez,M,-9,,2025-07-13,2021-02-05,2780.56,1.0,gregkeith@example.net,7302224811,InDia
CUST319,Tara Nguyen,,67 years,Kolkata,2020-02-22,2025-11-04,19466.86,2.0,katielong@example.com,8791269400,usa
CUST320,Brian Taylor,,-5,delhi,2021-03-23,2025-09-23,41157.4,9.0,christinewoods@example.com,9921878796,InDia
CUST321,Crystal Dalton,male,41.0,Hyderabad,2020-06-16,2024-12-15,24854.88,2.0,ybradley@example.com,3393558827,Canada
CUST322,Jennifer Jones,FEMALE,-5,Chennai,2025-11-25,2024-07-09,,3.0,paul51@example.org,5756706875,UK
CUST323,Stephen Gonzalez,F,-4,bangalore,2021-05-17,2025-07-31,47353.97,,bthomas@example.net,3745143018,Canada
CUST324,Rick Patrick,male,32,Kolkata,2024-08-09,2023-01-27,30911.05,2.0,reesephillip@example.com,6917220531,
CUST325,James Li,FEMALE,45,Bangalore,2024-10-26,2024-02-07,45094.35,8.0,stacybrown@example.net,0850931427,australia
CUST326,Adriana Lewis,male,44 years,Kolkata,2016-06-18,2025-06-20,20153.87,,ssmith@example.com,0750447513,InDia
CUST327,Luke Moran,female,65,CHENNAI,2016-07-16,2025-10-15,6278.7,2.0,tgreen@example.org,6612093525,InDia
CUST328,Angela Jensen,m,,kolkata,2025-05-17,2021-05-30,37464.59,8.0,eric67@example.com,0893960030,InDia
CUST329,Robert Rice,f,31.0,DELHI,2017-11-26,2025-01-03,39278.27,1.0,lanceward@example.org,2161481310,AUSTRALIA
CUST330,Alicia Stevens,f,59.0,hyderabad,2021-05-25,2021-11-02,9043.44,3.0,woodsmichelle@example.net,4044241513,
CUST331,Andrew Hernandez,f,46.0,,2019-04-28,2023-02-04,1606.53,3.0,david17@example.net,1994985696,
CUST332,Ryan Dillon,M,,HYDERABAD,2024-03-25,2024-10-09,13588.19,3.0,chelsea17@example.net,7974932560,
CUST333,Timothy Knox,FEMALE,-10,kolkata,2017-05-05,2022-04-22,25993.99,3.0,chadflowers@example.net,7992567704,InDia
CUST334,Sarah Wright,M,20.0,Chennai,2025-05-10,2025-07-19,24572.54,8.0,townsendmelissa@example.com,9268858248,
CUST335,Robert Johnson,f,41.0,,2017-06-01,2021-12-27,5349.76,2.0,nicolepalmer@example.net,7887528933,Usa
,Andrew Long,FEMALE,39 years,bangalore,2017-12-07,2024-10-12,40677.48,4.0,allendavid@example.net,1921011632,Uk
CUST337,Ryan Tapia,m,,KOLKATA,2024-09-18,2024-03-11,28842.15,4.0,latoya43@example.com,7556423049,uk
CUST338,Crystal Williams,FEMALE,,KOLKATA,2018-12-30,2023-03-02,,8.0,smithgabriella@example.com,2787002833,InDia
CUST339,Courtney Rodriguez,m,-9,delhi,2021-05-21,2023-06-21,12066.18,3.0,kristinschwartz@example.com,2374409545,Canada
CUST340,Cody Smith,M,18.0,,2021-08-10,2021-10-01,41573.29,9.0,folson@example.net,2782294307,Australia
CUST341,Melissa Potter,,,MUMBAI,2022-04-30,2022-07-10,34309.88,5.0,sweiss@example.com,8765077444,India
CUST342,Deborah Foster,,,,2016-12-25,2025-06-10,28087.44,,courtney27@example.org,2550808776,
CUST343,Catherine Pham,M,63 years,,2025-09-20,2024-07-22,47433.33,4.0,jonathanhuynh@example.com,6933711809,usa
CUST344,Taylor Stone,male,22.0,hyderabad,2019-09-20,2024-07-27,2171.57,4.0,jeremy46@example.net,5971167851,
CUST345,Jesse Bailey,,35,DELHI,2019-06-13,2023-02-01,17371.25,1.0,xmorrison@example.net,3957622152,uk
CUST346,Sarah Buckley,f,32,delhi,2024-04-30,2021-05-30,30266.34,,simonchristina@example.org,8860731163,USA
CUST347,Laura Wilson,male,33.0,Mumbai,2019-11-06,2023-03-04,21323.19,7.0,ndiaz@example.com,3956707536,InDia
CUST348,Catherine Johnson,f,-8,chennai,2025-11-30,,,4.0,jeremy86@example.org,0447822427,Usa
,Robin Snyder,M,34.0,hyderabad,2018-08-25,2024-09-07,3567.06,9.0,millerjonathon@example.com,7222052862,Uk
CUST350,Taylor Meyers,FEMALE,44.0,Hyderabad,2025-09-25,2021-05-26,4202.66,1.0,hensonpamela@example.net,2970938138,
CUST351,Christine Frazier,F,67 years,chennai,2017-03-31,2024-01-17,27613.16,4.0,christina08@example.org,7782519310,australia
CUST352,Melissa Mata,f,37,,2017-07-21,2025-02-02,9759.22,4.0,hhahn@example.net,6355889907,India
CUST353,Cameron Ferrell,,49 years,CHENNAI,2020-06-06,2024-06-18,33404.98,8.0,eddie59@example.net,4938495569,canada
CUST354,Joseph Burton,male,27,Bangalore,2025-10-25,2024-04-24,13209.67,5.0,cooleydaniel@example.net,9668156912,InDia
,Elizabeth Blevins,,45.0,,2024-03-20,2021-03-13,27636.11,2.0,angelica84@example.org,5345185441,InDia
CUST356,Susan Flores,FEMALE,,Hyderabad,2018-02-21,2023-08-11,6644.44,3.0,romeroashley@example.org,9491232481,InDia
CUST357,Peter Brown,male,43,,2024-04-30,2025-02-13,,5.0,elizabethjohnson@example.com,0207780600,
CUST358,Dana Lewis,male,54,CHENNAI,2023-07-16,2021-03-21,40292.1,,jamesharris@example.net,5693641853,INDIA
CUST359,Christy Oconnor,FEMALE,59 years,CHENNAI,2019-10-12,,40532.74,2.0,bethpowell@example.org,0353467063,InDia
CUST360,Jeffrey Edwards,F,23.0,KOLKATA,2017-12-04,2021-06-30,3666.26,4.0,deleonallison@example.net,2715751202,uk
CUST361,Johnathan Fisher,female,,Kolkata,2017-04-23,2021-05-05,3816.4,8.0,hicksjulie@example.org,2530145574,india
CUST362,Diane Duffy,m,-10,,2023-08-28,2025-02-16,2816.19,10.0,qfuller@example.org,1158715530,Australia
CUST363,Michael Barker,M,,chennai,2018-07-25,,33190.38,9.0,villarrealtodd@example.com,0929313198,uk
CUST364,Joseph Long,,33 years,Kolkata,2023-09-27,2023-11-19,13231.23,4.0,zperkins@example.net,3909193497,
CUST365,Kristin Heath,FEMALE,,chennai,2025-07-17,2024-09-18,41734.05,8.0,larrytran@example.org,9783621606,
CUST366,Christopher Jones,F,,Delhi,2017-08-30,2023-08-11,22763.42,6.0,zimmermanjames@example.com,2299487342,AUSTRALIA
CUST367,Penny Chang,m,-2,chennai,2016-01-19,2024-06-01,22852.84,5.0,uwilson@example.org,3681050730,InDia
CUST368,Crystal Williams,male,-9,DELHI,2019-04-17,2025-04-20,999999.99,1.0,awhite@example.net,5955429323,Usa
CUST369,Michael Mason,male,60,,2018-12-05,2022-12-24,40300.67,7.0,imoore@example.com,5841101998,India
CUST370,Shannon Parks,f,25.0,bangalore,2016-01-23,2024-06-04,42126.92,4.0,ojackson@example.org,0749314513,InDia
CUST371,Patrick Vasquez,m,39 years,Mumbai,2017-04-23,2022-05-19,20211.93,6.0,laurabolton@example.com,5097451553,
CUST372,Gabriel Ramos,M,60 years,hyderabad,2020-10-21,2024-01-22,33394.53,1.0,brennanchristina@example.com,0131887473,
CUST373,Emily Carr,male,59,HYDERABAD,2021-11-01,2022-07-05,15983.77,9.0,christopherdickson@example.com,6099072949,
CUST374,Eric Valentine,male,21.0,delhi,2022-02-10,2021-10-11,30068.66,1.0,dpratt@example.org,5335207388,uk
CUST375,Danielle Thompson,m,-10,Delhi,2024-08-27,2022-04-16,21415.18,7.0,mwilliams@example.org,9174264456,INDIA
CUST376,Aaron Reilly,f,20.0,CHENNAI,2025-08-17,2022-12-01,18856.14,9.0,scott72@example.net,0179018896,India
CUST377,Shawn Flores,M,48 years,delhi,2020-12-28,2025-05-30,4131.36,10.0,victoria03@example.org,0113899518,InDia
CUST378,Diane Mckay,m,63,bangalore,2021-09-13,2023-04-22,2999.96,4.0,perkinsjohn@example.com,1797194894,
CUST379,Cassandra Walker,M,31 years,Chennai,2017-12-26,2024-06-27,12824.4,9.0,ialexander@example.com,4315479439,UK
CUST380,Brian Garcia,female,40,,2018-05-30,2025-07-06,27159.13,1.0,joseph60@example.com,3561405752,Australia
CUST381,Stephen Anderson,F,66 years,Mumbai,2021-09-16,2025-08-07,33878.34,6.0,amandagarcia@example.org,7915815117,UK
CUST382,Sarah Morgan,m,-8,DELHI,2024-01-16,2023-12-29,25126.15,6.0,noah77@example.org,9650787464,Uk
CUST383,Michael Mann,f,27,,2019-01-26,2023-05-09,34644.98,10.0,breannamartinez@example.org,3803152658,
CUST384,Wanda Roman,female,,Bangalore,2021-06-02,2022-10-03,29690.03,,ballardmatthew@example.net,2588238811,InDia
CUST385,Brittany Peterson,f,58.0,CHENNAI,2021-01-23,2023-03-04,12774.7,10.0,derekberger@example.net,1643831464,canada
CUST386,Kathryn Myers,f,,,2022-01-11,2023-10-08,6240.6,3.0,yrasmussen@example.com,5377444753,UK
CUST387,Andrea Wilson,FEMALE,20.0,,2023-10-28,2025-07-31,40750.91,10.0,jennifermaxwell@example.org,5940966675,australia
CUST388,Jasmine Anderson,F,,,2022-11-09,2024-08-14,3245.92,2.0,ifigueroa@example.com,2135953527,
CUST389,Ryan Hernandez,,-4,Chennai,2025-09-26,2024-02-13,18973.95,8.0,melissa64@example.org,4397296010,InDia
CUST390,Travis Bush,F,-9,chennai,2020-03-27,2021-09-26,46325.75,2.0,claytonmichael@example.net,4377607835,
CUST391,Craig Williams,m,,chennai,2022-10-27,2023-08-10,17710.35,6.0,kellydavis@example.org,3969158951,Uk
,Jay Diaz,m,45,CHENNAI,2020-04-12,2021-10-19,30688.72,3.0,fieldskenneth@example.org,8267262335,InDia
CUST393,Jessica Miller,FEMALE,50 years,CHENNAI,2017-06-24,,37304.51,5.0,moorebridget@example.com,6825487682,InDia
CUST394,Daniel Johnson,m,45.0,hyderabad,2016-10-14,,,5.0,larashawn@example.com,4976885899,AUSTRALIA
CUST395,Martin Camacho,,,chennai,2025-04-30,2023-01-09,33946.06,2.0,kathryn26@example.com,7343788171,
CUST396,Michael Parsons,female,41 years,mumbai,2025-04-18,2024-02-14,26817.3,1.0,adamsbriana@example.com,2684309860,InDia
CUST397,Michael Lee,female,58.0,KOLKATA,2024-05-01,,44853.13,5.0,kellygonzalez@example.net,9317671838,
,John Williamson,M,24,,2025-07-12,2023-04-11,19579.0,4.0,fullermatthew@example.org,7701868416,Australia
CUST399,Edward Snyder,f,-5,,2018-01-31,2024-09-19,47973.44,2.0,cmontoya@example.net,0552541073,InDia
CUST400,Jeff Dillon,male,20.0,delhi,2017-09-21,2022-11-27,3633.27,2.0,testrada@example.com,6559751256,InDia
CUST401,Jessica Hinton,f,50,MUMBAI,2021-04-11,2025-07-24,,10.0,williamsrobert@example.org,8417025086,InDia
CUST402,Emily Santana,,-10,,2024-06-06,2023-05-26,2542.14,,wadejeffrey@example.com,9423449396,
CUST403,Sharon Carson DVM,female,19,,2025-02-05,2024-10-13,22958.92,3.0,sampsonterri@example.com,3465590271,India
CUST404,Julia Thompson,M,,Hyderabad,2025-05-19,2021-10-19,,,trevorhoward@example.net,3011071476,InDia
CUST405,Barbara Dawson,,,DELHI,2021-12-27,2024-05-20,13326.24,10.0,janicefloyd@example.org,1511851307,UK
CUST406,Andrea Ramirez,M,-2,CHENNAI,2019-06-22,2022-10-28,43001.42,5.0,danielle40@example.com,4703591609,Canada
CUST407,William Mclaughlin,f,24.0,Hyderabad,2021-01-21,,47204.76,3.0,candaceturner@example.net,5505273766,
CUST408,Jason Walsh,F,50 years,BANGALORE,2019-05-26,2021-07-06,,5.0,drivers@example.com,5520476366,InDia
CUST409,Brian Escobar,F,67,Kolkata,2024-03-05,2023-11-15,32545.38,9.0,valerie12@example.com,2056243948,India
CUST410,Jacqueline Carter,male,-5,Delhi,2020-04-29,,27210.19,5.0,jennifer46@example.org,7752652328,INDIA
CUST411,Michael Brady,FEMALE,22,,2024-12-05,2023-09-02,22309.79,9.0,moorenicole@example.com,0844904078,india
CUST412,Rachel Thomas,FEMALE,47 years,,2018-07-04,2024-10-10,28770.57,8.0,holly26@example.net,8199997597,InDia
CUST413,Jordan Miller,FEMALE,-7,BANGALORE,2023-02-01,2025-07-05,22436.49,8.0,rebeccamunoz@example.org,0224194403,
CUST414,Kimberly Poole,,-5,Chennai,2019-07-29,2024-09-18,46711.59,6.0,kelliwoods@example.com,7284723119,InDia
CUST415,Pamela Livingston,female,-5,Kolkata,2024-03-01,2021-07-29,6033.45,10.0,larryfoster@example.org,8036790104,AUSTRALIA
CUST416,Ryan Martin,FEMALE,,Chennai,2024-03-18,2023-02-03,32965.75,10.0,angelacox@example.com,0190782163,Usa
CUST417,Ryan Smith,female,32,,2024-05-15,2025-09-05,43003.57,3.0,cheryl45@example.com,1999845035,InDia
CUST418,Brenda Cole,m,31 years,,2023-08-12,2021-07-03,21521.98,8.0,darren79@example.org,8167331462,Australia
